Name of song,Start timestamp,Tempo
00NceLyyxrQIaY3aZshikE.mp3,10,99.38401442307692
00NceLyyxrQIaY3aZshikE.mp3,20,95.703125
00nZNgsFDmvNmrgHsFLHtC.mp3,0,95.703125
00nZNgsFDmvNmrgHsFLHtC.mp3,10,46.98153409090909
00nZNgsFDmvNmrgHsFLHtC.mp3,20,66.25600961538461
00nZNgsFDmvNmrgHsFLHtC.mp3,30,0
00qOE7OjRl0BpYiCiweZB2.mp3,0,86.1328125
00qOE7OjRl0BpYiCiweZB2.mp3,10,86.1328125
00qOE7OjRl0BpYiCiweZB2.mp3,20,184.5703125
00RhgYVH6DrHl0SuZWDp8W.mp3,0,135.99917763157896
00RhgYVH6DrHl0SuZWDp8W.mp3,10,135.99917763157896
00RhgYVH6DrHl0SuZWDp8W.mp3,20,135.99917763157896
00RyR6Wdw0ntz4emUAUzgI.mp3,0,135.99917763157896
00RyR6Wdw0ntz4emUAUzgI.mp3,10,129.19921875
00RyR6Wdw0ntz4emUAUzgI.mp3,20,135.99917763157896
00SoIMYmXRmDelWr3oInEU.mp3,0,129.19921875
00SoIMYmXRmDelWr3oInEU.mp3,10,129.19921875
00SoIMYmXRmDelWr3oInEU.mp3,20,129.19921875
00t78SKl7PHj3KfQ54fenL.mp3,0,184.5703125
00t78SKl7PHj3KfQ54fenL.mp3,10,184.5703125
00t78SKl7PHj3KfQ54fenL.mp3,20,184.5703125
00uQmNrZeOgsIMwYwHvJec.mp3,0,117.45383522727273
00uQmNrZeOgsIMwYwHvJec.mp3,10,117.45383522727273
00uQmNrZeOgsIMwYwHvJec.mp3,20,151.99908088235293
00WToTfd7xs5HNtHV51782.mp3,0,151.99908088235293
00WToTfd7xs5HNtHV51782.mp3,10,143.5546875
00WToTfd7xs5HNtHV51782.mp3,20,151.99908088235293
00xIVHpcPNf0BkIKEL0uyu.mp3,0,135.99917763157896
00xIVHpcPNf0BkIKEL0uyu.mp3,10,135.99917763157896
00xIVHpcPNf0BkIKEL0uyu.mp3,20,135.99917763157896
00xPfNbvlmZ5RDoyVzcByQ.mp3,0,117.45383522727273
00xPfNbvlmZ5RDoyVzcByQ.mp3,10,123.046875
00xPfNbvlmZ5RDoyVzcByQ.mp3,20,161.4990234375
00YnfZzpODxlE6nNwfPCbv.mp3,0,184.5703125
00YnfZzpODxlE6nNwfPCbv.mp3,10,184.5703125
00YnfZzpODxlE6nNwfPCbv.mp3,20,184.5703125
00yuX3IawWnehBTjUmAcjW.mp3,0,99.38401442307692
00yuX3IawWnehBTjUmAcjW.mp3,10,99.38401442307692
00yuX3IawWnehBTjUmAcjW.mp3,20,99.38401442307692
00zW3BfL5Gl3UWWjpSKKqN.mp3,0,129.19921875
00zW3BfL5Gl3UWWjpSKKqN.mp3,10,129.19921875
00zW3BfL5Gl3UWWjpSKKqN.mp3,20,129.19921875
0135wneuPR5KwO4tYVKwuf.mp3,0,129.19921875
0135wneuPR5KwO4tYVKwuf.mp3,10,129.19921875
0135wneuPR5KwO4tYVKwuf.mp3,20,129.19921875
01Aj44KIjCrPmZeXq4UOky.mp3,0,86.1328125
01Aj44KIjCrPmZeXq4UOky.mp3,10,86.1328125
01Aj44KIjCrPmZeXq4UOky.mp3,20,172.265625
01ak38uayJW3rq2WWXv9p4.mp3,0,89.10290948275862
01ak38uayJW3rq2WWXv9p4.mp3,10,89.10290948275862
01ak38uayJW3rq2WWXv9p4.mp3,20,89.10290948275862
01cGujYWGF7JchJLSgf6Ta.mp3,0,112.34714673913044
01cGujYWGF7JchJLSgf6Ta.mp3,10,112.34714673913044
01cGujYWGF7JchJLSgf6Ta.mp3,20,112.34714673913044
01F8B0dhzGdWvmcSO6vUdi.mp3,0,95.703125
01F8B0dhzGdWvmcSO6vUdi.mp3,10,95.703125
01F8B0dhzGdWvmcSO6vUdi.mp3,20,95.703125
01jBLs7IZQzPt3dVdn5rDa.mp3,0,117.45383522727273
01jBLs7IZQzPt3dVdn5rDa.mp3,10,117.45383522727273
01jBLs7IZQzPt3dVdn5rDa.mp3,20,117.45383522727273
01k69xxIQGL94F8IfIkI5l.mp3,0,112.34714673913044
01k69xxIQGL94F8IfIkI5l.mp3,10,112.34714673913044
01k69xxIQGL94F8IfIkI5l.mp3,20,112.34714673913044
01lnlzO90YibBeWzkZ8hfK.mp3,0,75.99954044117646
01lnlzO90YibBeWzkZ8hfK.mp3,10,151.99908088235293
01lnlzO90YibBeWzkZ8hfK.mp3,20,151.99908088235293
01mrbUBGv7vJIflqcpdHGX.mp3,0,123.046875
01mrbUBGv7vJIflqcpdHGX.mp3,10,123.046875
01mrbUBGv7vJIflqcpdHGX.mp3,20,123.046875
01mSLUmLjIeGP5TrmL8nXl.mp3,0,184.5703125
01mSLUmLjIeGP5TrmL8nXl.mp3,10,92.28515625
01mSLUmLjIeGP5TrmL8nXl.mp3,20,184.5703125
01MWMVIJ5PDKOLuoZm3AL7.mp3,0,123.046875
01MWMVIJ5PDKOLuoZm3AL7.mp3,10,123.046875
01MWMVIJ5PDKOLuoZm3AL7.mp3,20,123.046875
01nDXOGLwoBqhHilaIV6V7.mp3,0,161.4990234375
01nDXOGLwoBqhHilaIV6V7.mp3,10,161.4990234375
01nDXOGLwoBqhHilaIV6V7.mp3,20,161.4990234375
01O9MJOCJTvGj41MUZ1HGf.mp3,0,117.45383522727273
01O9MJOCJTvGj41MUZ1HGf.mp3,10,123.046875
01O9MJOCJTvGj41MUZ1HGf.mp3,20,129.19921875
01onbPmOpgmydoO1X0UTmh.mp3,0,161.4990234375
01onbPmOpgmydoO1X0UTmh.mp3,10,161.4990234375
01onbPmOpgmydoO1X0UTmh.mp3,20,161.4990234375
01PS1areNdzaORljuLQTAR.mp3,0,75.99954044117646
01PS1areNdzaORljuLQTAR.mp3,10,73.828125
01PS1areNdzaORljuLQTAR.mp3,20,117.45383522727273
01rntacu6clKb9acYmmaWp.mp3,0,107.666015625
01rntacu6clKb9acYmmaWp.mp3,10,107.666015625
01rntacu6clKb9acYmmaWp.mp3,20,112.34714673913044
01RrMjJ0v0uuksXYxjEsdE.mp3,0,92.28515625
01RrMjJ0v0uuksXYxjEsdE.mp3,10,112.34714673913044
01RrMjJ0v0uuksXYxjEsdE.mp3,20,123.046875
01SrlhxIkbzihcyYVmsh1z.mp3,0,129.19921875
01SrlhxIkbzihcyYVmsh1z.mp3,10,129.19921875
01SrlhxIkbzihcyYVmsh1z.mp3,20,129.19921875
01U1nIW4c6rYQ7M5vfiKq4.mp3,0,103.359375
01U1nIW4c6rYQ7M5vfiKq4.mp3,10,86.1328125
01U1nIW4c6rYQ7M5vfiKq4.mp3,20,92.28515625
01VFDkHBNJcCNUjzD3flWg.mp3,0,112.34714673913044
01VFDkHBNJcCNUjzD3flWg.mp3,10,112.34714673913044
01VFDkHBNJcCNUjzD3flWg.mp3,20,172.265625
01Y1yNZyVYL6K1Ag1KJinw.mp3,0,123.046875
01Y1yNZyVYL6K1Ag1KJinw.mp3,10,123.046875
01Y1yNZyVYL6K1Ag1KJinw.mp3,20,83.35433467741936
01ZOelFcLgOBpYg3xoagoR.mp3,0,161.4990234375
01ZOelFcLgOBpYg3xoagoR.mp3,10,80.74951171875
01ZOelFcLgOBpYg3xoagoR.mp3,20,161.4990234375
02361EnoHJ05xGEi1VDcpR.mp3,0,135.99917763157896
02361EnoHJ05xGEi1VDcpR.mp3,10,135.99917763157896
02361EnoHJ05xGEi1VDcpR.mp3,20,135.99917763157896
024f5fNn16P90jXiE9VWh3.mp3,0,151.99908088235293
024f5fNn16P90jXiE9VWh3.mp3,10,103.359375
024f5fNn16P90jXiE9VWh3.mp3,20,151.99908088235293
029Yr8FpmWw5p3Nf6PGDW1.mp3,0,129.19921875
029Yr8FpmWw5p3Nf6PGDW1.mp3,10,129.19921875
029Yr8FpmWw5p3Nf6PGDW1.mp3,20,129.19921875
02a7B2ptINFQ0HTTpNeVAo.mp3,0,117.45383522727273
02a7B2ptINFQ0HTTpNeVAo.mp3,10,117.45383522727273
02a7B2ptINFQ0HTTpNeVAo.mp3,20,117.45383522727273
02cCntRCrtgojL45e9oNnu.mp3,0,143.5546875
02cCntRCrtgojL45e9oNnu.mp3,10,80.74951171875
02cCntRCrtgojL45e9oNnu.mp3,20,151.99908088235293
02CwqROylBG7H1gDnrbun9.mp3,0,129.19921875
02CwqROylBG7H1gDnrbun9.mp3,10,129.19921875
02CwqROylBG7H1gDnrbun9.mp3,20,129.19921875
02egLiBBNLyww0dI0s02LB.mp3,0,151.99908088235293
02egLiBBNLyww0dI0s02LB.mp3,10,151.99908088235293
02egLiBBNLyww0dI0s02LB.mp3,20,151.99908088235293
02fBFDWJa1IbDAPbab0i3S.mp3,0,129.19921875
02fBFDWJa1IbDAPbab0i3S.mp3,10,129.19921875
02fBFDWJa1IbDAPbab0i3S.mp3,20,129.19921875
02G8w6L5nlaK7M0e2Ytinu.mp3,0,129.19921875
02G8w6L5nlaK7M0e2Ytinu.mp3,10,129.19921875
02G8w6L5nlaK7M0e2Ytinu.mp3,20,129.19921875
02gBGWjOPUwnNOVpxdjwLV.mp3,0,135.99917763157896
02gBGWjOPUwnNOVpxdjwLV.mp3,10,135.99917763157896
02gBGWjOPUwnNOVpxdjwLV.mp3,20,135.99917763157896
02GUIyXZ9RNusgUocEQIzN.mp3,0,117.45383522727273
02GUIyXZ9RNusgUocEQIzN.mp3,10,117.45383522727273
02GUIyXZ9RNusgUocEQIzN.mp3,20,117.45383522727273
02i1JPWkMJgAL1bDB4oL0u.mp3,0,117.45383522727273
02i1JPWkMJgAL1bDB4oL0u.mp3,10,123.046875
02i1JPWkMJgAL1bDB4oL0u.mp3,20,117.45383522727273
02IFfsWwxek6h9qLEH4sRA.mp3,0,151.99908088235293
02IFfsWwxek6h9qLEH4sRA.mp3,10,112.34714673913044
02IFfsWwxek6h9qLEH4sRA.mp3,20,112.34714673913044
02Jfqr0Fd6OhaBOLY3X0fS.mp3,0,161.4990234375
02Jfqr0Fd6OhaBOLY3X0fS.mp3,10,135.99917763157896
02Jfqr0Fd6OhaBOLY3X0fS.mp3,20,161.4990234375
02JuiGVnSgvBJQ0PBYMs5E.mp3,0,123.046875
02JuiGVnSgvBJQ0PBYMs5E.mp3,10,123.046875
02JuiGVnSgvBJQ0PBYMs5E.mp3,20,123.046875
02nJaxdlMTkvJ23BKY0kDQ.mp3,0,161.4990234375
02nJaxdlMTkvJ23BKY0kDQ.mp3,10,151.99908088235293
02nJaxdlMTkvJ23BKY0kDQ.mp3,20,143.5546875
02P3Thwk7K52CgvznzMxz2.mp3,0,135.99917763157896
02P3Thwk7K52CgvznzMxz2.mp3,10,151.99908088235293
02P3Thwk7K52CgvznzMxz2.mp3,20,99.38401442307692
02PROe7elhI6Cyu6KJONhX.mp3,0,135.99917763157896
02PROe7elhI6Cyu6KJONhX.mp3,10,135.99917763157896
02PROe7elhI6Cyu6KJONhX.mp3,20,67.99958881578948
02RkunUrCBLE5J6jY56QH3.mp3,0,151.99908088235293
02RkunUrCBLE5J6jY56QH3.mp3,10,151.99908088235293
02RkunUrCBLE5J6jY56QH3.mp3,20,78.30255681818181
02sUjtf50jrRaGEaPCrZai.mp3,0,161.4990234375
02sUjtf50jrRaGEaPCrZai.mp3,10,161.4990234375
02sUjtf50jrRaGEaPCrZai.mp3,20,161.4990234375
02sUjtf50jrRaGEaPCrZai.mp3,30,0
02trejhJjJwwfRjBI5yGtg.mp3,0,129.19921875
02trejhJjJwwfRjBI5yGtg.mp3,10,129.19921875
02trejhJjJwwfRjBI5yGtg.mp3,20,129.19921875
02vPUwCweGxigItnNf2Jfr.mp3,0,92.28515625
02vPUwCweGxigItnNf2Jfr.mp3,10,92.28515625
02vPUwCweGxigItnNf2Jfr.mp3,20,112.34714673913044
02vXjp2iu7SbGfhf231dS9.mp3,0,129.19921875
02vXjp2iu7SbGfhf231dS9.mp3,10,172.265625
02vXjp2iu7SbGfhf231dS9.mp3,20,129.19921875
02y4CADbBLKy1dpFsSeay5.mp3,0,151.99908088235293
02y4CADbBLKy1dpFsSeay5.mp3,10,151.99908088235293
02y4CADbBLKy1dpFsSeay5.mp3,20,151.99908088235293
02yvPk8X9uRyghO1uA7pSB.mp3,0,103.359375
02yvPk8X9uRyghO1uA7pSB.mp3,10,67.99958881578948
02yvPk8X9uRyghO1uA7pSB.mp3,20,51.6796875
02Z7LG6DNTuVTJiGdvTwDu.mp3,0,69.83741554054055
02Z7LG6DNTuVTJiGdvTwDu.mp3,10,71.77734375
02Z7LG6DNTuVTJiGdvTwDu.mp3,20,123.046875
02Z7LG6DNTuVTJiGdvTwDu.mp3,30,0
031uHozSsdao9BBNZU2auu.mp3,0,161.4990234375
031uHozSsdao9BBNZU2auu.mp3,10,172.265625
031uHozSsdao9BBNZU2auu.mp3,20,86.1328125
034UbmCLLy34F3pzN3Wnf7.mp3,0,107.666015625
034UbmCLLy34F3pzN3Wnf7.mp3,10,107.666015625
034UbmCLLy34F3pzN3Wnf7.mp3,20,107.666015625
034YVWajlCpR96amxj6VvG.mp3,0,95.703125
034YVWajlCpR96amxj6VvG.mp3,10,95.703125
034YVWajlCpR96amxj6VvG.mp3,20,95.703125
0353BUbSVOBQcxei6rI45I.mp3,0,60.09265988372093
0353BUbSVOBQcxei6rI45I.mp3,10,60.09265988372093
0353BUbSVOBQcxei6rI45I.mp3,20,60.09265988372093
036nr5jRMRlrvtEVvld4lj.mp3,0,161.4990234375
036nr5jRMRlrvtEVvld4lj.mp3,10,161.4990234375
036nr5jRMRlrvtEVvld4lj.mp3,20,161.4990234375
036yw7PPFDnTICE1Xj4V4z.mp3,0,117.45383522727273
036yw7PPFDnTICE1Xj4V4z.mp3,10,117.45383522727273
036yw7PPFDnTICE1Xj4V4z.mp3,20,117.45383522727273
038PaU9vPDq2itJcSQrawe.mp3,0,135.99917763157896
038PaU9vPDq2itJcSQrawe.mp3,10,135.99917763157896
038PaU9vPDq2itJcSQrawe.mp3,20,135.99917763157896
03dfO4uJ9BHH7AH3VNzSHS.mp3,0,92.28515625
03dfO4uJ9BHH7AH3VNzSHS.mp3,10,92.28515625
03dfO4uJ9BHH7AH3VNzSHS.mp3,20,135.99917763157896
03dfO4uJ9BHH7AH3VNzSHS.mp3,30,0
03GhjGynoXImMA1hPBevXc.mp3,0,143.5546875
03GhjGynoXImMA1hPBevXc.mp3,10,135.99917763157896
03GhjGynoXImMA1hPBevXc.mp3,20,143.5546875
03gKQXrVqr182OivJqrSUt.mp3,0,129.19921875
03gKQXrVqr182OivJqrSUt.mp3,10,129.19921875
03gKQXrVqr182OivJqrSUt.mp3,20,129.19921875
03HyCdJ8FVfWhzNqIFb8M9.mp3,0,123.046875
03HyCdJ8FVfWhzNqIFb8M9.mp3,10,112.34714673913044
03HyCdJ8FVfWhzNqIFb8M9.mp3,20,161.4990234375
03J22LlKOIwavS4ynmG9tr.mp3,0,117.45383522727273
03J22LlKOIwavS4ynmG9tr.mp3,10,112.34714673913044
03J22LlKOIwavS4ynmG9tr.mp3,20,99.38401442307692
03JI4bzhn1iYL2wDDIU3eM.mp3,0,80.74951171875
03JI4bzhn1iYL2wDDIU3eM.mp3,10,80.74951171875
03JI4bzhn1iYL2wDDIU3eM.mp3,20,80.74951171875
03JI4bzhn1iYL2wDDIU3eM.mp3,30,0
03l5dkHtNqUyAstkgiEY9i.mp3,0,112.34714673913044
03l5dkHtNqUyAstkgiEY9i.mp3,10,112.34714673913044
03l5dkHtNqUyAstkgiEY9i.mp3,20,112.34714673913044
03LPdA8HNOmjkJrPI8kFbt.mp3,0,75.99954044117646
03LPdA8HNOmjkJrPI8kFbt.mp3,10,78.30255681818181
03LPdA8HNOmjkJrPI8kFbt.mp3,20,107.666015625
03n2zDv0TXbH2q9XpzYpqY.mp3,0,123.046875
03n2zDv0TXbH2q9XpzYpqY.mp3,10,123.046875
03n2zDv0TXbH2q9XpzYpqY.mp3,20,80.74951171875
03O2yXOELrmsV8BIrsiyQB.mp3,0,198.76802884615384
03O2yXOELrmsV8BIrsiyQB.mp3,10,103.359375
03O2yXOELrmsV8BIrsiyQB.mp3,20,215.33203125
03oYZsnRcHGFZmC87KNz60.mp3,0,129.19921875
03oYZsnRcHGFZmC87KNz60.mp3,10,107.666015625
03oYZsnRcHGFZmC87KNz60.mp3,20,135.99917763157896
03pLdeVMEJz8F90UKfIqPs.mp3,0,129.19921875
03pLdeVMEJz8F90UKfIqPs.mp3,10,129.19921875
03pLdeVMEJz8F90UKfIqPs.mp3,20,112.34714673913044
03rHMIaoIsrQ3Elkp0KLUk.mp3,0,117.45383522727273
03rHMIaoIsrQ3Elkp0KLUk.mp3,10,117.45383522727273
03rHMIaoIsrQ3Elkp0KLUk.mp3,20,117.45383522727273
03RRcpi8CscYIVM7OsApys.mp3,0,86.1328125
03RRcpi8CscYIVM7OsApys.mp3,10,89.10290948275862
03RRcpi8CscYIVM7OsApys.mp3,20,89.10290948275862
03tbpnBQ9kiAL8GX0ouZUG.mp3,0,143.5546875
03tbpnBQ9kiAL8GX0ouZUG.mp3,10,107.666015625
03tbpnBQ9kiAL8GX0ouZUG.mp3,20,123.046875
03u4wBVRnkF7Y4TVz3jaqb.mp3,0,99.38401442307692
03u4wBVRnkF7Y4TVz3jaqb.mp3,10,112.34714673913044
03u4wBVRnkF7Y4TVz3jaqb.mp3,20,135.99917763157896
03Wc8Crk4tLNbEN8bILI5b.mp3,0,112.34714673913044
03Wc8Crk4tLNbEN8bILI5b.mp3,10,117.45383522727273
03Wc8Crk4tLNbEN8bILI5b.mp3,20,57.421875
03WlL6GZVJ7lyze4BoTXLy.mp3,0,89.10290948275862
03WlL6GZVJ7lyze4BoTXLy.mp3,10,117.45383522727273
03WlL6GZVJ7lyze4BoTXLy.mp3,20,123.046875
045KjgbN4tj29wwbZp6GoP.mp3,0,129.19921875
045KjgbN4tj29wwbZp6GoP.mp3,10,89.10290948275862
045KjgbN4tj29wwbZp6GoP.mp3,20,129.19921875
045q0eBg3e2m5IVcHRX4yV.mp3,0,117.45383522727273
045q0eBg3e2m5IVcHRX4yV.mp3,10,89.10290948275862
045q0eBg3e2m5IVcHRX4yV.mp3,20,123.046875
046ytkhOT1FODqPHrF3AcQ.mp3,0,172.265625
046ytkhOT1FODqPHrF3AcQ.mp3,10,83.35433467741936
046ytkhOT1FODqPHrF3AcQ.mp3,20,83.35433467741936
04AnQAx64VgFGvdKGCgZvM.mp3,0,107.666015625
04AnQAx64VgFGvdKGCgZvM.mp3,10,107.666015625
04AnQAx64VgFGvdKGCgZvM.mp3,20,107.666015625
04dkKrmOF9syg6YhmS5CxQ.mp3,0,161.4990234375
04dkKrmOF9syg6YhmS5CxQ.mp3,10,161.4990234375
04dkKrmOF9syg6YhmS5CxQ.mp3,20,80.74951171875
04dsc84RYfJ7Mdsrs6ZfkD.mp3,0,95.703125
04dsc84RYfJ7Mdsrs6ZfkD.mp3,10,95.703125
04dsc84RYfJ7Mdsrs6ZfkD.mp3,20,95.703125
04Ed5Dzu4RXflquUt9Xlsc.mp3,0,123.046875
04Ed5Dzu4RXflquUt9Xlsc.mp3,10,123.046875
04Ed5Dzu4RXflquUt9Xlsc.mp3,20,123.046875
04EtBLFIxbcVt9NdYgcrpF.mp3,0,129.19921875
04EtBLFIxbcVt9NdYgcrpF.mp3,10,129.19921875
04EtBLFIxbcVt9NdYgcrpF.mp3,20,129.19921875
04FXF9tLQvYzc9ZWnTpaA3.mp3,0,198.76802884615384
04FXF9tLQvYzc9ZWnTpaA3.mp3,10,99.38401442307692
04FXF9tLQvYzc9ZWnTpaA3.mp3,20,198.76802884615384
04h8ffz907S09MTRMccI6d.mp3,0,184.5703125
04h8ffz907S09MTRMccI6d.mp3,10,117.45383522727273
04h8ffz907S09MTRMccI6d.mp3,20,112.34714673913044
04JxGb2a7q9da31eNNCPs6.mp3,0,60.09265988372093
04JxGb2a7q9da31eNNCPs6.mp3,10,123.046875
04JxGb2a7q9da31eNNCPs6.mp3,20,123.046875
04kdNaWyZfT22BeEDgtE8N.mp3,0,95.703125
04kdNaWyZfT22BeEDgtE8N.mp3,10,143.5546875
04kdNaWyZfT22BeEDgtE8N.mp3,20,143.5546875
04kdNaWyZfT22BeEDgtE8N.mp3,30,0
04NxrMXtaX4zjdwN12SdCF.mp3,0,52.734375
04NxrMXtaX4zjdwN12SdCF.mp3,10,48.75442216981132
04NxrMXtaX4zjdwN12SdCF.mp3,20,46.142578125
04QIEqQ5g27rbPDdBatcyP.mp3,0,75.99954044117646
04QIEqQ5g27rbPDdBatcyP.mp3,10,75.99954044117646
04QIEqQ5g27rbPDdBatcyP.mp3,20,75.99954044117646
04sIbgH6Vdo2V21QsUPaRJ.mp3,0,161.4990234375
04sIbgH6Vdo2V21QsUPaRJ.mp3,10,161.4990234375
04sIbgH6Vdo2V21QsUPaRJ.mp3,20,161.4990234375
04U5bgYBrzB1H6lNJMG5Jv.mp3,0,161.4990234375
04U5bgYBrzB1H6lNJMG5Jv.mp3,10,161.4990234375
04U5bgYBrzB1H6lNJMG5Jv.mp3,20,161.4990234375
04uistNIafvzVU7EOwDzGO.mp3,0,123.046875
04uistNIafvzVU7EOwDzGO.mp3,10,123.046875
04uistNIafvzVU7EOwDzGO.mp3,20,123.046875
04uistNIafvzVU7EOwDzGO.mp3,30,0
04w25odoh6912Hf7zhWjR6.mp3,0,172.265625
04w25odoh6912Hf7zhWjR6.mp3,10,172.265625
04w25odoh6912Hf7zhWjR6.mp3,20,172.265625
04X6SHfS29QxPGMDQ7EfDq.mp3,0,172.265625
04X6SHfS29QxPGMDQ7EfDq.mp3,10,172.265625
04X6SHfS29QxPGMDQ7EfDq.mp3,20,86.1328125
05B2RicVswcCU2To7wPVtw.mp3,0,143.5546875
05B2RicVswcCU2To7wPVtw.mp3,10,92.28515625
05B2RicVswcCU2To7wPVtw.mp3,20,143.5546875
05CkGdJKV9eC52dXh1Afcj.mp3,0,117.45383522727273
05CkGdJKV9eC52dXh1Afcj.mp3,10,117.45383522727273
05CkGdJKV9eC52dXh1Afcj.mp3,20,117.45383522727273
05CrK6Q5VGtfPDtyQFJ4Kf.mp3,0,86.1328125
05CrK6Q5VGtfPDtyQFJ4Kf.mp3,10,86.1328125
05CrK6Q5VGtfPDtyQFJ4Kf.mp3,20,86.1328125
05d3KM9JTyNnnWIjo8PKvf.mp3,0,61.5234375
05d3KM9JTyNnnWIjo8PKvf.mp3,10,57.421875
05d3KM9JTyNnnWIjo8PKvf.mp3,20,58.72691761363637
05DohKWCxbesK6ezHYFJFY.mp3,0,129.19921875
05DohKWCxbesK6ezHYFJFY.mp3,10,129.19921875
05DohKWCxbesK6ezHYFJFY.mp3,20,86.1328125
05fHQeRbCSjKVS6z0WbQKJ.mp3,0,83.35433467741936
05fHQeRbCSjKVS6z0WbQKJ.mp3,10,161.4990234375
05fHQeRbCSjKVS6z0WbQKJ.mp3,20,83.35433467741936
05j9ehtmZsj8BL07s9rZ75.mp3,0,117.45383522727273
05j9ehtmZsj8BL07s9rZ75.mp3,10,117.45383522727273
05j9ehtmZsj8BL07s9rZ75.mp3,20,117.45383522727273
05MArDzHlmGFezNMU2BR3S.mp3,0,99.38401442307692
05MArDzHlmGFezNMU2BR3S.mp3,10,99.38401442307692
05MArDzHlmGFezNMU2BR3S.mp3,20,99.38401442307692
05MArDzHlmGFezNMU2BR3S.mp3,30,0
05MqkhneIhKSPJ76FBSULY.mp3,0,107.666015625
05MqkhneIhKSPJ76FBSULY.mp3,10,129.19921875
05MqkhneIhKSPJ76FBSULY.mp3,20,129.19921875
05mUf9x3V3RIqafuY4H54E.mp3,0,99.38401442307692
05mUf9x3V3RIqafuY4H54E.mp3,10,99.38401442307692
05mUf9x3V3RIqafuY4H54E.mp3,20,99.38401442307692
05oMNN5Rbv6rVqyFFG9uTl.mp3,0,95.703125
05oMNN5Rbv6rVqyFFG9uTl.mp3,10,95.703125
05oMNN5Rbv6rVqyFFG9uTl.mp3,20,95.703125
05OU9yuLKyjvzcO9uE52cE.mp3,0,129.19921875
05OU9yuLKyjvzcO9uE52cE.mp3,10,129.19921875
05OU9yuLKyjvzcO9uE52cE.mp3,20,129.19921875
05qMDe8kxacBemD70fZ7IX.mp3,0,161.4990234375
05qMDe8kxacBemD70fZ7IX.mp3,10,161.4990234375
05qMDe8kxacBemD70fZ7IX.mp3,20,161.4990234375
05QzAx4LHvLxQurfnxL0SS.mp3,0,151.99908088235293
05QzAx4LHvLxQurfnxL0SS.mp3,10,161.4990234375
05QzAx4LHvLxQurfnxL0SS.mp3,20,151.99908088235293
05USpKORCNyWIQ85SCNmqD.mp3,0,66.25600961538461
